"Beta(2,3)","Uniform(-1,5)",Poisson(2),Exponential(5),"Normal(1,2)","Uniform(-1,1)","Negative Binomial(15,0.4)","Normal(0,1)",Poisson(4),"Uniform(0,20)",Class
0.1523731773432352,4.275708064802529,1,1.5615474920006234,1.8832415026830853,-0.1499150927927133,14,-1.490349056667145,2,12.408786136380117,2
0.7436963819561763,2.748864028115917,1,4.695934584078713,-0.3935120105577341,0.3958928930510701,35,-0.7422421773444595,4,10.616306474829187,4
0.055582798764859394,3.3795600213443695,2,1.4105997054765875,5.969647046792558,-0.5217176148991458,26,0.5089122274341209,5,14.69640469147487,8
0.14425408368601467,0.6417056251538245,2,1.0916737131773657,2.203198529832533,-0.5327401528696527,19,-0.6450859740792173,5,3.2184106064928186,8
0.3494216225862826,0.7139171292265356,3,1.170614370460081,-0.6083924168451924,-0.39226658830225536,15,-2.0587047554491456,5,5.188368376543046,0
0.44652400766711237,0.8327736214261734,1,0.29657028378827377,-0.7821990741930751,-0.334114511992754,20,0.14090637775190618,5,7.678434429087064,0
0.5512804109446099,2.705818236156791,0,1.3181880809857272,2.9563788337558727,-0.4730022643388385,14,-0.2779945533761929,5,12.97736433996487,0
0.37914589558315553,4.5436600160417315,1,4.825356257429817,0.770581113898283,0.5628653654471303,29,2.2730093309187724,4,16.15330909725434,4
0.3186968374982658,-0.1843795985203529,0,5.370979474349687,-3.0533621504344852,-0.6991952357050011,35,0.5100009464258711,4,12.583105510806226,0
0.40476877673968886,0.3203649365709975,1,7.085349294565253,-2.127770473375351,0.582944803375135,31,-0.7669094282853475,4,8.574762082856083,0
0.3011925753700926,2.7370277976262347,1,8.486010051283671,1.2450904799363458,0.12764573383287137,30,0.31897739796950625,3,12.101871039735494,1
0.20496215594241055,2.5284679074187593,1,0.1451841974676621,1.8206146149099185,0.613902683301843,22,-1.2199541944991197,6,2.826642856517143,7
0.4733729460521042,4.634838221287989,4,10.451460469181963,0.7794422202995968,-0.3816896073778664,21,0.3906283825691067,5,13.392456021281019,1
0.7456994645883894,4.879377806658997,1,0.005163193444322173,0.26138282794781076,0.4174529483799718,20,0.8942344965967777,3,16.18181627945228,9
0.4570612491394387,4.004296701562838,1,11.933238275644761,2.4748142779687052,-0.9405906799793553,20,-0.07290277365685367,1,13.177749245040744,2
0.8063078489289587,3.111562155330267,3,10.085483432253282,-2.7937916301218615,0.21028713992004722,29,-0.3632345566463382,1,5.73137307632191,9
0.3170331098056135,4.785077859325101,0,1.268276036409421,2.809208545882438,0.29169440639398214,23,0.9078132593559443,6,11.850387292893569,2
0.3635627185262343,-0.3187407510782436,0,21.176622506569316,-1.1229704998826473,-0.8768127746541914,8,-1.7252172290504355,3,2.8340767116947907,7
0.406108764115095,4.207491814146561,2,18.006238098878455,-1.3519818549967448,-0.9306895351350033,23,-0.13790293873162426,5,2.957173225875802,0
0.3770001265642044,4.184394453780448,0,0.3977464238646186,-2.8137070766217858,0.7921340612138152,26,-0.016808460311832533,7,8.476089109685102,6
0.39462098339778107,4.573750889425485,4,1.4255273821892331,1.1635307935209056,-0.9360594693089888,28,-0.6776455205137089,6,14.51363566364298,2
0.26802631595072424,4.916042736149262,1,8.536808841796867,1.2048665625855246,0.4106567319493748,23,0.00880911157779802,7,1.3878318960985192,6
0.4606962562627793,-0.41712486018930006,3,0.9703485585945414,0.8151169941112985,-0.17331333050076658,37,-0.592275882067369,7,3.3446341906625654,2
0.3600428385910694,4.411384632162617,2,2.0358715696399834,1.177807994528873,0.3726268786639395,18,-0.5378238750947036,4,9.503879918708522,4
0.31239051479535335,3.3656698224482486,5,4.090793728055152,0.7011555757409919,-0.12008540964429382,39,-1.0851558425002161,3,7.599232510924086,4
0.05573323143806522,-0.5895453392014571,2,3.6201554536176372,1.7944087999640095,-0.12504731492698573,27,0.3916241325338447,6,12.485903881947372,3
0.4024559821643169,1.6806309509343205,1,4.492049920789533,-1.0301712809104866,-0.3992486926358272,20,1.1239847467162405,5,8.70148599673151,0
0.7759232581722315,0.22279518071825355,0,8.091203356850487,-0.48144790025891826,-0.6385998754404403,13,-0.018754061651116608,2,2.466252759482326,9
0.5756253287068581,1.673011047344752,0,0.0633151482490338,0.7850347364887075,-0.1738601378439948,25,-1.2540007853094435,7,13.271345006371199,7
0.053155923827590636,1.1961061212016704,2,1.891331637912919,3.351723091157345,-0.6835258867139384,20,-1.1001549172849414,3,8.325058869894441,4
0.669805757467554,1.8318519132643045,3,7.567075066910207,3.363707012675995,0.0101831072963261,31,2.167724839545054,4,10.032393945005575,8
0.46222951367075965,-0.12345688293068902,1,1.1005740671162394,2.7949623289298,-0.07810919701014885,26,-0.6447735725994449,3,10.501206210209572,8
0.6203434058539479,0.03374203690784605,3,3.111882794262944,2.793201162388721,0.033432952498195556,17,-0.27926672757854765,4,9.951798424653502,4
0.08397131311061719,0.40542193320565145,1,2.1789235186181806,-1.0847250601888359,0.8131243654134443,31,1.366251669103357,5,17.258672754239257,0
0.28990131799432667,4.428170787542101,4,3.029643311950581,2.323407499400143,0.1447779538536167,27,-0.3633490100547131,5,13.785997100318369,4
0.038364138950488166,4.067703906322823,2,16.171611773174934,1.0050959450661001,0.07953707167099888,22,-1.6327569411611877,5,12.603859209144597,4
0.013108471329171843,-0.5426317509583869,2,0.5867138984182839,-1.75669790617992,0.42909117621824033,26,-1.2316357287544122,4,15.36922041440971,0
0.3176815636411996,0.15050210065369551,1,19.458524137600005,-0.6264006102354462,0.6238385482896711,23,-0.4887371874180308,2,7.479309611952633,2
0.42690258573532763,3.231160683940045,1,8.185066188801429,-1.828567142624923,0.5137406330826864,34,2.76356891412955,1,8.902465611985129,2
0.12705181558541612,-0.5944641623685782,3,3.7821837552587785,3.7511335299785276,0.39428941520777583,22,0.05050660444427587,3,1.8582792552089722,1
0.3758244429231669,4.158682546283432,0,12.591306386213457,-1.112892080977566,-0.9441156690571479,18,-0.7961031499516356,3,9.435776236419208,0
0.48005015093124953,4.510912170281709,2,4.594974190757529,1.5730918901020035,0.13539226814704008,34,-0.3919342684265886,4,8.029253398532434,1
0.060493267845794986,1.925149869860975,4,4.190644343807081,0.1377418586721827,-0.012211925632734433,32,0.2610509479618094,7,4.560900673176551,8
0.37059949692283917,1.2459512840864502,4,3.562372449112474,1.9961256530516032,-0.6347029211816237,13,2.023067455698227,3,8.370017364340496,4
0.24376440970754046,4.14236737448117,3,0.7390044334288265,-3.4459638445847096,0.6756207419140396,19,-0.20130768971653304,4,15.395079618344152,0
0.3126941435692968,4.706961035129335,0,6.371170215839966,1.9344979301624106,0.2817390951157359,19,1.0622399370709221,4,0.4067476809794268,8
0.429282454613816,4.596955341561649,1,7.337505211546467,0.6762123078757494,-0.458284532295014,23,0.08256532668051345,7,7.957478186198655,6
0.6165902849264127,4.508613367680457,3,2.7179395664800827,-0.2929375987195406,-0.06243480180109118,23,-0.7454708130325312,2,14.598876337906264,9
0.5779463621136355,2.662157142779512,3,2.7380458214513945,-1.2427267818577046,0.7615830307384297,14,0.3689639383113661,5,0.9254959837613019,1
0.5464530418250106,-0.8245952287665677,1,2.046156581844582,2.8795894495029213,-0.6722935188144246,24,-0.38738993961098905,6,18.34616490659122,2
0.10957734334198553,-0.5734462742924396,0,2.541116487350828,-1.6009749224354772,0.5823784859974461,38,-0.9396880051814528,3,7.907439206485525,0
0.08399667989044658,-0.8629267964401506,1,13.0043793105307,1.6484026097074571,0.677610577249238,16,-0.3599857595486565,6,19.308995815055546,3
0.5351550420151899,-0.19211351454908487,2,5.806022462187842,1.6273183109192453,0.21664899433143248,29,-0.5008387079401366,2,18.030299313727166,2
0.03077866859283653,1.852384104713777,1,6.286710220103813,1.9893223924264622,-0.5421274860905958,16,-0.3906670448716177,5,9.281035843856946,0
0.44227354946749026,1.6212821551817251,0,6.449581161501252,-1.2121325499097586,-0.8211191046190385,18,0.7012253185025915,2,7.032695536414466,2
0.5634876300172478,3.415741497944122,2,3.081462857754719,-0.15179015102892035,0.12069184774006403,17,1.1806720761162968,4,5.9389331885169705,4
0.19140648004638824,4.108556212339018,0,4.291259885119538,1.4460986824437359,-0.35311365954229257,20,0.7223731992642608,3,19.457965847732396,4
0.044668654277763294,4.22676674206725,2,7.502886499262308,-1.3544258601230839,0.8202759220725597,17,-1.1690621667423673,2,9.628880591927214,2
0.19187159150365074,1.4167191319211758,3,10.774478382011726,2.3072260238947893,-0.6071292428284907,16,-0.13083924271188882,5,6.483491640358537,1
0.007658560853434668,2.172038545722143,4,0.023643572831882984,1.0982474131612716,0.9776305104785739,16,-0.5625171793421578,6,0.35243564721447296,8
0.45039491779743235,4.376537538943247,3,2.2619302506413552,2.7296570154023163,0.7245791154065229,26,-0.5067604933891755,2,1.0507634448994274,2
0.641790649850371,1.2704714946282434,1,7.2527013037238595,1.4487361551439721,0.19469197607161703,29,-0.19407683429681163,2,18.271815511116507,9
0.5339140158187463,0.18736491178552117,1,12.148184596045596,1.5375166447827202,0.23120975183913695,31,-0.3539834344378185,3,19.935281759597366,8
0.14136268782072114,-0.9407275772683288,3,15.051424148533952,2.58924298977013,-0.175727194231027,18,1.1428365166933676,3,13.568438879799986,4
0.6850190277927487,-0.33211529651006155,1,5.272563848272462,0.9867410817798893,0.2356902743528806,17,-0.8164026132124824,6,12.553538114100656,1
0.2432334198925239,2.4102990978639256,2,6.743722973846734,1.7252538426200799,0.11007727373460985,15,-0.6491730368543025,8,0.5721160270897019,7
0.900420000670728,1.7079563026054,0,9.448834458279165,3.59799556451585,-0.6953043033347501,27,0.9925508315505714,9,8.756639958901506,1
0.12877865883343398,-0.9126966349358929,3,0.30250718466895027,2.935170178299491,0.8684352813559948,19,-0.48131163091007856,3,16.30785102948557,8
0.16157754739632166,4.87848416652002,3,8.127843278415808,1.5493920627633933,0.35681706760435206,20,0.31030560973347987,4,14.514513425728161,1
0.29353485441963667,0.4933898942971435,5,12.942113666807067,2.43554306938109,-0.8847430541417498,20,-0.7765795145914672,3,4.284580218934238,5
0.5921239367097058,0.6090327148955212,0,0.36654686079344584,0.6572454569132711,-0.05358542510424691,20,1.3705924332091108,2,4.972276726780402,2
0.571196996702241,2.9856031159972956,5,3.4735382515322444,-0.21689420493493428,-0.8168218825026494,11,0.9361260694843083,4,9.958621453724009,4
0.18825000827925828,0.03374707819795342,1,3.6118959383715996,-2.583872179449932,-0.8128483165551532,16,-0.22169721427335623,3,4.638554622989894,7
0.33904077522809345,2.61646208234173,4,5.038626495550779,0.8110125174583194,-0.6145850922469354,17,0.2828949618304217,3,5.411050481894479,1
0.5774582333899008,-0.9652825525686435,0,29.561346042761585,-0.8612022075241075,0.5338343301058879,33,0.3856587452376133,2,12.28889639243282,2
0.5467708166984531,4.425997008656528,0,0.8762254482052018,1.7253173191986728,-0.5332989871711649,28,-0.1376170914149617,6,15.852238434786427,6
0.6526155069358168,4.5070991418528035,0,2.707885099696376,1.808738292746789,-0.8218200972552496,27,-3.0606295888933626,5,4.026130160383284,4
0.10720409999230274,4.422421091438647,0,2.296729788993201,1.2294483457908576,-0.4665127810991829,13,1.3640841023873793,3,17.391445561103453,4
0.6185697998301113,4.977222694993317,1,0.003170620746669711,-0.09316373620141993,0.12364469543388368,25,-0.7749140710905026,8,2.904243652310654,1
0.351123726655975,-0.535196787121462,3,4.787270132278348,4.102129041196628,-0.5221800292867942,19,-1.339527542722388,1,9.398568351714417,2
0.141665100244228,0.0177629742035057,2,18.754562961040136,-1.1282281212532412,0.7610692537159245,17,1.3748455985607193,3,10.957971195414808,0
0.09827748663720806,0.9680534769023421,2,11.00896185473056,-0.43731900997211137,-0.38381375815576746,25,-1.447630843144449,3,13.4880947166785,4
0.5139560193963773,1.2317092480499152,3,7.700510482775518,1.5665200945140785,0.3917815313719355,28,-0.9003180607983046,6,4.918780539301448,7
0.04771967227439209,4.2536760625848,1,5.970307513550105,1.2969350921180687,-0.9554208710928569,13,1.056801053699301,1,1.7005401230974426,2
0.0525346766665697,4.970431703806968,3,0.13083222214798657,-0.015603388353204739,0.44885228444187364,15,-1.1371137603750328,1,5.98504607739466,2
0.8305135588110198,1.119310222642305,2,7.56213178547516,-2.674388838613561,0.325342328616812,15,-0.07811323288603429,8,11.606813306652944,1
0.4598197503447596,-0.5676822092085909,2,0.0012479050877343327,2.9196294505296967,0.7754924941904988,25,-0.2565517146954952,5,5.125535187508619,8
0.31582199386438203,0.6084111074061795,0,1.318146244813647,0.9504566813448352,-0.44076771961435957,20,0.5394506545176518,3,0.22009267778692276,9
0.3845489382295816,4.771496200057169,5,1.6274194561837596,-1.5048039388246828,-0.9142584268015452,30,1.0263819849845404,4,2.5101569931239487,6
0.5611893359265021,2.705445132745078,2,7.066265047806741,-0.012474251972910855,0.2562439637191052,12,0.4626188208531173,2,6.993967136346271,2
0.8174966560596711,0.919746589396597,1,5.619919225337464,-0.18233633089331236,0.7202142564083946,25,0.4911549954999915,4,7.458672503744362,0
0.3833995694781592,-0.5517482254071817,1,0.8458503946088402,1.0469480884144233,0.4129023053069658,19,-0.1970550218272044,4,16.701420743984684,9
0.5707950392901889,2.406588846711518,1,1.5087389245215248,4.616225632654577,-0.3101520153908788,17,-1.8453036942726218,6,8.533361526877766,7
0.13013556996695372,-0.454466378658404,2,6.464183406805221,0.8897970151217987,0.26972873371888917,17,0.45087378935849415,6,19.332237252564383,3
0.6205799958105385,1.5991396591741642,1,0.03366677955639393,2.6453044445927785,0.9949253520822394,20,0.6870519371558513,4,1.7365724513705327,8
0.08653112495688102,0.5659083341869027,3,0.7459994679516256,1.524507546722784,0.26910872454417967,14,0.25575791316757474,6,15.742803615357094,3
0.2781439145652991,3.256341273746701,2,1.525522355382574,0.8784487652475688,0.47722518057278274,26,-1.0431987119624144,2,5.792082968062983,2
0.5537385225565447,4.779918722070984,1,0.46891448311644424,-1.344499068523184,0.7871449542988673,16,1.5681769324930297,6,4.808485478107474,2
0.6382606883660996,3.332178157383252,5,1.6344492625918225,2.1956067345965655,-0.6976803853011142,30,-0.2700048636761255,3,0.4525033590570682,6
0.7571269782169823,2.1124402173057026,2,5.833049139712491,0.6798336900521617,-0.21637812130648637,14,-1.6726339697614725,8,9.921028259233392,1
0.21176217304411488,3.374789830889001,1,1.6079145410398155,3.9792996213418377,-0.38914607686871094,17,0.1263757314344301,7,9.637135010721906,7
0.06309920405546876,4.669365971316809,3,8.968815716418403,3.463801962420482,-0.9604039047938646,18,0.5619555714475494,4,1.9828256957314006,4
0.06187977517882178,2.6299044081660545,6,0.7288842347465931,-1.2221106916458866,-0.4137507321169598,14,0.9760549757329473,7,17.18191466521567,8
0.11977956182598497,0.2949905840319973,1,21.2915333270102,0.973560177211571,-0.3680477879497839,21,0.6727958699183954,3,14.819052647040351,4
0.26576938066013206,4.428722608905131,4,21.74595148758602,1.4426599683103658,-0.4534124714081731,17,-1.1491741516668037,5,12.269947306286404,4
0.6476442390354166,2.2659108239829857,1,0.18789651230892918,1.1932983638765118,0.8093364908963299,16,-2.0432276530485787,3,5.612045825612022,0
0.2674707885835591,1.4268772361068147,4,8.71917799775414,0.36758628725898124,0.6787053908712268,13,-0.7828802689451804,3,12.788409001007782,4
0.26226785545598935,3.224443232026692,4,3.792646405008741,1.6533427843568926,0.9450596091858843,35,-0.45989676066875274,6,15.556440390358242,7
0.7790629877912698,2.2438328340403877,4,7.194600008895634,2.011317483814293,-0.8181753265678331,23,1.3978307671388865,1,7.463597614737541,9
0.09876577670432943,3.732207123462656,2,15.414204246629486,0.9317030486602513,-0.8807754984372298,22,0.811841846713516,2,3.00247251600098,2
0.30272009032407055,2.1669512104888327,2,5.52438564032154,2.1784327038583964,-0.33543951021917895,16,0.22417721118729964,3,19.19632800480597,0
0.3069833911871517,-0.11110207881966105,1,4.046250654870695,2.095090856038827,0.36092128303781523,15,-0.942478664713678,6,19.573494611910796,2
0.6733290357028476,4.199663453330269,3,2.4744040705296255,2.2745684564012074,-0.3077714519285146,13,-0.6594200609465966,3,17.290167873744004,4
0.4019486309556169,3.210077692424571,3,2.564116331488195,0.9002376302539313,0.4698043411864299,13,0.5439445558705109,1,14.238662212516664,2
0.11828815296469278,0.567519170987085,1,3.143124271313224,1.7807685557887876,-0.07154786954465941,35,-1.4464343736117238,4,13.678471811489064,4
0.2860845001815082,4.943236880416958,3,0.8980731131564297,0.19978524081592275,0.5509690889788024,17,-0.9047870472856501,2,5.5353944058805915,2
0.5795803656993345,3.0329540966301067,1,6.0008273312778995,4.0587840238361625,-0.44629863173057505,32,-0.5275206519382306,3,6.966195037271423,8
0.04706273408854757,0.2590685608564687,0,4.598562786164559,0.2566843648396562,0.7776691531649522,29,0.6591157536960274,3,16.00334038705206,4
0.37529175355399547,-0.20543959322186467,2,2.5363501842909555,-0.016563278560190797,-0.14686415198062308,31,0.05836111690177131,5,15.961774245622491,1
0.7824362422561417,-0.18128107171993824,0,6.3043044765417955,-3.7816403346373972,0.7258513276484959,13,-1.2037498346403903,4,16.511577505555493,9
0.18721108983660917,4.855070217368996,4,9.813278580451183,2.8591755150316436,0.7734685013710974,23,-1.40125004388797,4,13.099913115308375,4
0.27976377682912,-0.33267444671822965,4,2.504858769136839,2.8135965197944546,0.029980302056771935,31,-0.9157463072791976,2,7.422615017749354,2
0.2024983975847403,1.0669342166462839,1,8.548350611859965,-1.2179629484661003,-0.16845667900875627,25,0.9212146689199696,3,13.359805241911825,0
0.20769762053891822,1.0056319841899235,1,1.9165157189039983,1.645267805553638,-0.6075846352864405,35,0.029707759546968766,4,4.615631861938773,1
0.1878974869648425,2.6225661399978675,0,0.2901276391746243,0.9205438461734442,-0.30693585547907154,20,-0.5012633214023771,4,15.266964323002794,0
0.24879828118152106,-0.018876746734983296,0,4.564368469234603,1.6432970271153364,-0.3320494735814665,19,-0.24364314717135244,1,8.843873262616523,2
0.307442324378562,2.5613913053021404,2,21.484984764267615,0.8163830211079339,0.9849093169350054,42,-0.644287630979139,3,9.151739705973807,4
0.2021072958549813,2.2442775261144385,2,8.631564040737068,0.913423905978099,0.6708887376297255,26,-0.9381954279322234,4,9.20715383084601,4
0.21145954277814663,-0.7150171599646513,5,8.9438135293192,-1.974137652045795,-0.3074522445060681,22,1.8184985970442746,5,1.131246395919554,7
0.43634862480217124,0.18079632015113156,2,9.993486018691735,0.1481952396170405,0.8198143841533501,20,1.678449869667291,3,15.552160441171939,4
0.6203790828548816,3.487593960095565,1,2.4107949572316762,-1.8980675458315845,-0.34844419309370056,13,-0.1542586985929991,6,12.312909741211598,1
0.47852851007831143,1.4187908851590887,1,0.7417393902414205,0.9841681800222424,-0.20904656810943933,17,-0.20141116978740775,3,14.662548675414584,0
0.7156457179084449,2.436153156908401,2,15.39838140668786,4.528836960175153,-0.6851655517731601,29,-0.652493116372941,5,2.5485736918669177,3
0.08878585563592221,1.2471083022853975,3,1.2261974632118042,1.3329639556687156,-0.4167938195819154,18,-1.181961937574208,6,3.163266952977568,5
0.7186996770781574,1.771125128760136,3,6.03481515897914,4.363607397700084,0.657908410766233,34,-0.25789532673973103,3,13.979663240084628,8
0.671720819593671,0.25171647725146395,0,4.827983166703644,9.23047767772926,0.9975433726663725,25,-0.5669766802957336,1,16.53179636318368,9
0.2724753700171198,2.6390458020360157,3,0.2790525264257903,1.364006912640972,0.8234477854803632,32,-0.5156701692526051,4,10.570857461470055,8
0.16438320120669633,2.6975083195425142,3,3.2696499359561777,3.88748404316783,-0.646761344161195,27,-1.1403699922592865,10,2.368437122713083,0
0.36012692019346004,1.2392270133972283,5,2.3278638489725205,0.31546239354530226,0.5199124823623777,13,-2.1492400714724202,4,7.886505279901133,4
0.22735197170500074,0.8361193651554308,1,14.089819547344796,-1.0245794356587892,0.5232359193833416,18,-0.2741499869898934,7,9.834917720161734,7
0.15461710508493498,2.2600470973611158,1,6.195120925154488,0.48623181842482155,-0.24623705391123285,13,-0.7040149056075251,4,15.538903748848977,0
0.21900163811452908,0.6849630511855216,5,21.344944427140202,1.6602081496465833,0.30488489358226123,14,-0.9942711841983835,4,3.253721020185494,4
0.5477129384816293,0.8737658285012548,2,3.550346418221994,-2.247752071680058,-0.7134201410500807,37,0.38997540282515747,5,19.507094847350036,7
0.5348731108831264,3.2575029726952742,3,7.121334131933016,2.598567035417748,0.6331235313516055,20,0.39159760834591556,7,16.86917213994086,7
0.6584959180351412,1.5102618041603337,2,6.562326499063924,1.489356614625485,0.6296947976310943,20,0.2316147917804549,5,5.018032609162519,8
0.3798190612515914,0.22279922525539742,2,5.909402870301134,-0.36426396610212297,0.03543374306307312,15,-1.2642398676205342,3,3.828169680343989,0
0.08565274993312415,-0.641556536914379,1,6.353050577135802,3.0101989567787566,0.45419747956895296,20,0.6579244034030185,2,8.308766899880125,2
0.37353053947995785,-0.3144722771240227,1,13.156638602013455,3.0121918727607833,-0.7792763214342937,31,1.146924396592413,4,1.792293938339895,8
0.19029878975047795,3.687285075047617,2,0.8161323729886565,2.2232779673216294,0.4578337147978968,18,-2.034178292173334,2,14.619862032920857,2
0.30464665533125973,4.009714483463247,2,11.214187803251574,3.442621992919946,0.8727578771380642,19,0.29713866712892983,3,1.9708216380381738,4
0.5393830097330673,3.7508495009243923,1,10.119183208525705,2.5437110479320006,0.3611917648140941,25,-0.9621091306975025,6,17.57253164968137,2
0.7369374073978926,2.5552240223551195,3,15.631297894770238,-1.2867316868748175,-0.9532067757220957,25,0.7223282008035102,7,17.016273016615354,1
0.4851704529155735,3.436343323021794,1,5.124225140962796,4.297764152077157,-0.6280661107993988,19,0.8212368838496005,5,17.610218571940305,8
0.2624901336880285,1.6169590491075363,1,0.49969537338141434,2.652491346467092,0.2676386453272581,23,-0.7749682395572132,3,12.811481659707493,8
0.2585077971106942,3.915805971538285,3,2.6751784825227403,-0.8618364319983487,0.5577607633366846,22,-0.7710405710163785,6,6.278368579687261,2
0.538444833953546,0.5540198382785413,0,8.165701407673748,1.7984454071765081,-0.23189169934773313,24,0.501368280172754,3,19.645817371119925,4
0.4351581833009125,-0.7299622716392602,0,2.1588839848286008,0.8922590954118046,0.9029212976487415,32,0.13672684694315773,3,15.720475518701473,1
0.4663286996956619,1.53867759505692,3,4.791065503060234,7.4126908333013635,-0.49885551803392336,19,-0.040432731729256995,6,5.966113947995002,7
0.29721097008883873,-0.6733142298610915,4,15.122543938056205,2.8304294040218947,-0.05366103839017744,28,0.31821680480201014,0,2.1714528045158255,2
0.25553165857834426,-0.17350761804337655,0,8.950689356603366,3.414935486402589,0.7855492947704867,47,-0.8340715641846355,3,1.972786633021697,4
0.39904668860319986,2.3086533554938216,1,9.038518410693513,-0.0928582707070591,0.7610719933644843,18,-0.4969289541395458,2,14.888642709575354,2
0.3215796367216404,2.276199448974819,2,1.653883781549546,3.487885644158853,0.6240197302869597,16,0.36010334171695746,2,16.065219839432668,2
0.3570993411465146,0.0784654052898619,3,4.257095581767766,1.0424501511105861,-0.8188912908651009,17,-0.5845287131508135,10,9.767421901631453,2
0.07610603378626676,4.895201901635414,5,5.108271758612465,3.3033543936870147,0.5099342889444098,10,1.2089203662362595,3,1.5096989654303594,0
0.17971593453521073,1.745283305050751,1,1.6576760720745956,2.04709465798821,0.13874498948890768,17,0.5987720498098948,9,6.757913667549382,3
0.4334505511571283,-0.8347529980870831,2,2.7886245242012424,-1.2737890394399662,-0.08624980327428755,14,0.7559167545421359,3,16.507180306489346,7
0.0972769397024673,0.1426477215946267,2,0.7712814881506741,3.3925772758884705,0.6720579816212866,27,-0.56302277070514,6,1.9932199195239186,3
0.43331875116629415,3.1492482967015087,4,8.3156999775351,-0.2455003651377079,0.37874004979114817,20,-0.6570534349043811,3,9.32621249975788,4
0.3937147826875642,4.6895529877476445,0,1.202352637244889,2.957532573542974,0.8443078255364604,16,1.1133794931086065,5,18.40517624199167,0
0.6647285443420582,-0.8732592614726038,1,12.13538755380622,3.73823169096059,0.8504502956548183,26,-1.426351101882443,4,4.549850619242422,8
0.285141423479252,-0.23725835013752516,2,0.004827849579830668,0.1105661070628493,-0.6484681678801725,12,0.015893540041887436,3,11.850035657317036,0
0.40359421961325165,0.9342820286408586,1,4.818572177284644,1.3814220377586497,-0.7813966053217012,22,-0.19923857202850867,2,16.436202138167136,2
0.7359408139576696,1.2209998033734566,1,0.7228968804087832,0.847662402339041,0.06404618006068441,18,-0.24565460174432016,2,11.226728019210562,9
0.43658211777562483,3.779359221717119,0,18.013655865447735,0.4734520378091377,0.900545036089279,21,0.9463265927577323,5,3.6929528443702364,0
0.40413942960571875,2.160843201948068,3,3.7032357609078215,4.262406940085512,-0.6022786065311894,42,-0.6231792719792024,7,4.150524972608736,7
0.4799152625225244,1.0205276093434756,3,3.870592373342025,0.31161309441321816,-0.7825859213075483,19,-0.29495922990320417,2,4.0576540546405155,2
0.6517709889821767,2.874243384433174,2,11.497633582334174,-0.10295157523567755,0.014649793284564172,29,0.6094746549669445,2,15.087428754615376,9
0.11814156867263173,4.980268003868572,0,0.9461718404179482,0.17419503591744823,0.2340778359371325,33,0.054569628850602646,6,9.243803975818754,8
0.45381079475404346,2.217704863475613,3,3.977608478444237,0.49890526316387684,0.798932842760262,24,0.3161495035331413,2,11.46526382636361,2
0.10621381991679266,1.2958470592174276,2,2.4290534454200654,0.5360241459543669,-0.9993476900342824,17,1.4871823660843813,5,10.011423840766362,4
0.23810172823874698,-0.3325696528614541,2,6.176610271961026,1.146626770906235,-0.7841647431535606,11,0.4534368155042501,2,2.1043226110892066,2
0.4855858742192933,2.636066681980935,1,1.6073988638709649,7.240536932549224,0.0043666915115292415,22,-2.0859025392516757,9,5.54509069299108,7
0.43757979024430776,0.5931968416386573,2,5.863974807407665,1.6282321120267094,-0.8803584972141323,23,1.2612461348425703,4,6.7791498880389645,8
0.02738254426938755,1.8911174579103625,3,4.332805470305163,1.9365081882509176,0.2001477290811835,18,0.4738807222975837,8,2.7944484784157853,3
0.855741323432609,2.655898313322946,2,5.29821008007511,-2.9612405355700187,-0.8482169619093116,20,-0.07536514776177113,8,8.665532126712757,1
0.41373506010410244,-0.01792723543462782,2,4.414855774125689,3.5575570949522652,0.8332732214250311,27,0.8832018357958894,9,15.27806520851464,2
0.35243507549676345,3.7124190571655493,0,1.9130887273567956,-1.4113512744894083,-0.7850022552668618,26,-0.04525586794869423,6,11.51559764087615,6
0.2057275620066193,0.9538347467693058,3,8.828331008294779,-2.1769644985137586,-0.8562168431973234,21,0.11189299650825112,1,14.409249024939292,2
0.08455262474883614,2.0888295832064894,0,4.84220327220792,-1.043109496354858,0.005862957426852278,23,0.7744631576755564,2,3.725353303747092,2
0.6443862118297309,2.3263744040567977,1,4.05502009240407,1.4249374753941861,-0.311900844123983,24,-0.6241411023664948,9,14.695872360976585,1
0.5307011605580361,2.3585376713967525,0,1.1916486794096568,0.5143851350783079,-0.8537247998043345,25,1.9961370433571632,6,9.69726628414747,7
0.41916837635853116,4.659431736161007,0,7.7276099798269,2.9223781644724305,-0.1470304996932814,11,0.5158173040484497,3,14.715172890005592,0
0.43395918578608955,-0.8681987034163148,3,7.114166871682635,0.6716309123352205,0.97075519927291,18,1.1934785015009484,5,19.42129872962774,9
0.5015143250500732,4.251981187370589,0,14.21779118897158,4.088530419246538,-0.2526243898982592,24,-0.45085654561093225,5,6.323992624144028,8
0.2237333653687545,2.0808551840900877,0,0.12330191091438304,2.2232656450354606,-0.6656201856305015,18,-0.8956120865120979,4,10.600406993732353,0
0.13201335363672465,4.348980669896871,3,1.5101876020374736,-0.027069908319725444,-0.8907057436001817,18,0.7919128468907907,2,1.6126703744918336,2
0.17964653252409196,0.06076505187169379,1,2.4119768190174034,-0.11856015020215427,-0.01651252569757755,19,3.326661618269537,4,19.492023102360506,4
0.39386914692101654,1.575611112462946,4,0.6218423002261174,2.5553009358599814,0.42648904523261955,12,0.1911349838690351,3,7.247429742801074,0
